Gross Sales,Sales returns-allowances and discounts,Retake,Discount,Net sales,COGS,Gross margin,Operating Expense,R&D,Labour,SG&A,Operating income,Other G/L,Calculator Income,Scholarship Expense,EBIT,Gross Margin,EBIT Margin
14400000,0,0,0,14400000,60000,14340000,22140000.0,1440000.0,13500000,7200000,-7800000.0,-659999.9999999999,0,659999.9999999999,-8460000.0,0.9958333333333333,-0.5875
14400000,0,0,0,14400000,120000,14280000,22140000.0,1440000.0,13500000,7200000,-7860000.0,-659999.9999999999,0,659999.9999999999,-8520000.0,0.9916666666666667,-0.5916666666666667
14400000,0,0,0,14400000,60000,14340000,22140000.0,1440000.0,13500000,7200000,-7800000.0,-600000.0,0,600000.0,-8400000.0,0.9958333333333333,-0.5833333333333334
14400000,0,0,0,14400000,120000,14280000,22140000.0,1440000.0,13500000,7200000,-7860000.0,-600000.0,0,600000.0,-8460000.0,0.9916666666666667,-0.5875
14400000,0,0,0,14400000,60000,14340000,21690000.0,1440000.0,13050000,7200000,-7350000.0,-540000.0,0,540000.0,-7890000.0,0.9958333333333333,-0.5479166666666667
14400000,0,0,0,14400000,120000,14280000,21690000.0,1440000.0,13050000,7200000,-7410000.0,-540000.0,0,540000.0,-7950000.0,0.9916666666666667,-0.5520833333333334
14400000,0,0,0,14400000,60000,14340000,21690000.0,1440000.0,13050000,7200000,-7350000.0,-659999.9999999999,0,659999.9999999999,-8010000.0,0.9958333333333333,-0.55625
14400000,0,0,0,14400000,120000,14280000,21690000.0,1440000.0,13050000,7200000,-7410000.0,-659999.9999999999,0,659999.9999999999,-8070000.0,0.9916666666666667,-0.5604166666666667
14400000,0,0,0,14400000,60000,14340000,21690000.0,1440000.0,13050000,7200000,-7350000.0,-600000.0,0,600000.0,-7950000.0,0.9958333333333333,-0.5520833333333334
14400000,0,0,0,14400000,120000,14280000,21690000.0,1440000.0,13050000,7200000,-7410000.0,-600000.0,0,600000.0,-8010000.0,0.9916666666666667,-0.55625
43200000,0,0,0,43200000,180000,43020000,38520000.0,4320000.0,22200000,12000000,4500000.0,-1620000.0,0,1620000.0,2880000.0,0.9958333333333333,0.06666666666666667
43200000,0,0,0,43200000,360000,42840000,38520000.0,4320000.0,22200000,12000000,4320000.0,-1620000.0,0,1620000.0,2700000.0,0.9916666666666667,0.0625
43200000,0,0,0,43200000,180000,43020000,38520000.0,4320000.0,22200000,12000000,4500000.0,-1979999.9999999998,0,1979999.9999999998,2520000.0,0.9958333333333333,0.058333333333333334
43200000,0,0,0,43200000,360000,42840000,38520000.0,4320000.0,22200000,12000000,4320000.0,-1979999.9999999998,0,1979999.9999999998,2340000.0,0.9916666666666667,0.05416666666666667
43200000,0,0,0,43200000,180000,43020000,38520000.0,4320000.0,22200000,12000000,4500000.0,-1799999.9999999998,0,1799999.9999999998,2700000.0,0.9958333333333333,0.0625
43200000,0,0,0,43200000,360000,42840000,38520000.0,4320000.0,22200000,12000000,4320000.0,-1799999.9999999998,0,1799999.9999999998,2520000.0,0.9916666666666667,0.058333333333333334
43200000,0,0,0,43200000,180000,43020000,40320000.0,4320000.0,24000000,12000000,2700000.0,-1620000.0,0,1620000.0,1080000.0,0.9958333333333333,0.025
43200000,0,0,0,43200000,360000,42840000,40320000.0,4320000.0,24000000,12000000,2520000.0,-1620000.0,0,1620000.0,900000.0,0.9916666666666667,0.020833333333333332
43200000,0,0,0,43200000,180000,43020000,40320000.0,4320000.0,24000000,12000000,2700000.0,-1979999.9999999998,0,1979999.9999999998,720000.0000000002,0.9958333333333333,0.016666666666666673
43200000,0,0,0,43200000,360000,42840000,40320000.0,4320000.0,24000000,12000000,2520000.0,-1979999.9999999998,0,1979999.9999999998,540000.0000000002,0.9916666666666667,0.012500000000000006
43200000,0,0,0,43200000,180000,43020000,40320000.0,4320000.0,24000000,12000000,2700000.0,-1799999.9999999998,0,1799999.9999999998,900000.0000000002,0.9958333333333333,0.02083333333333334
43200000,0,0,0,43200000,360000,42840000,40320000.0,4320000.0,24000000,12000000,2520000.0,-1799999.9999999998,0,1799999.9999999998,720000.0000000002,0.9916666666666667,0.016666666666666673
43200000,0,0,0,43200000,180000,43020000,39420000.0,4320000.0,23100000,12000000,3600000.0,-1620000.0,0,1620000.0,1980000.0,0.9958333333333333,0.04583333333333333
43200000,0,0,0,43200000,360000,42840000,39420000.0,4320000.0,23100000,12000000,3420000.0,-1620000.0,0,1620000.0,1800000.0,0.9916666666666667,0.041666666666666664
43200000,0,0,0,43200000,180000,43020000,39420000.0,4320000.0,23100000,12000000,3600000.0,-1979999.9999999998,0,1979999.9999999998,1620000.0000000002,0.9958333333333333,0.037500000000000006
43200000,0,0,0,43200000,360000,42840000,39420000.0,4320000.0,23100000,12000000,3420000.0,-1979999.9999999998,0,1979999.9999999998,1440000.0000000002,0.9916666666666667,0.03333333333333334
43200000,0,0,0,43200000,180000,43020000,39420000.0,4320000.0,23100000,12000000,3600000.0,-1799999.9999999998,0,1799999.9999999998,1800000.0000000002,0.9958333333333333,0.04166666666666667
43200000,0,0,0,43200000,360000,42840000,39420000.0,4320000.0,23100000,12000000,3420000.0,-1799999.9999999998,0,1799999.9999999998,1620000.0000000002,0.9916666666666667,0.037500000000000006
43200000,0,0,0,43200000,180000,43020000,44520000.0,4320000.0,28200000,12000000,-1500000.0,-1620000.0,0,1620000.0,-3120000.0,0.9958333333333333,-0.07222222222222222
43200000,0,0,0,43200000,360000,42840000,44520000.0,4320000.0,28200000,12000000,-1680000.0,-1620000.0,0,1620000.0,-3300000.0,0.9916666666666667,-0.0763888888888889
43200000,0,0,0,43200000,180000,43020000,44520000.0,4320000.0,28200000,12000000,-1500000.0,-1979999.9999999998,0,1979999.9999999998,-3480000.0,0.9958333333333333,-0.08055555555555556
43200000,0,0,0,43200000,360000,42840000,44520000.0,4320000.0,28200000,12000000,-1680000.0,-1979999.9999999998,0,1979999.9999999998,-3660000.0,0.9916666666666667,-0.08472222222222223
43200000,0,0,0,43200000,180000,43020000,44520000.0,4320000.0,28200000,12000000,-1500000.0,-1799999.9999999998,0,1799999.9999999998,-3300000.0,0.9958333333333333,-0.0763888888888889
43200000,0,0,0,43200000,360000,42840000,44520000.0,4320000.0,28200000,12000000,-1680000.0,-1799999.9999999998,0,1799999.9999999998,-3480000.0,0.9916666666666667,-0.08055555555555556
43200000,0,0,0,43200000,180000,43020000,46320000.0,4320000.0,30000000,12000000,-3300000.0,-1620000.0,0,1620000.0,-4920000.0,0.9958333333333333,-0.11388888888888889
43200000,0,0,0,43200000,360000,42840000,46320000.0,4320000.0,30000000,12000000,-3480000.0,-1620000.0,0,1620000.0,-5100000.0,0.9916666666666667,-0.11805555555555555
43200000,0,0,0,43200000,180000,43020000,46320000.0,4320000.0,30000000,12000000,-3300000.0,-1979999.9999999998,0,1979999.9999999998,-5280000.0,0.9958333333333333,-0.12222222222222222
43200000,0,0,0,43200000,360000,42840000,46320000.0,4320000.0,30000000,12000000,-3480000.0,-1979999.9999999998,0,1979999.9999999998,-5460000.0,0.9916666666666667,-0.12638888888888888
43200000,0,0,0,43200000,180000,43020000,46320000.0,4320000.0,30000000,12000000,-3300000.0,-1799999.9999999998,0,1799999.9999999998,-5100000.0,0.9958333333333333,-0.11805555555555555
43200000,0,0,0,43200000,360000,42840000,46320000.0,4320000.0,30000000,12000000,-3480000.0,-1799999.9999999998,0,1799999.9999999998,-5280000.0,0.9916666666666667,-0.12222222222222222
43200000,0,0,0,43200000,180000,43020000,45420000.0,4320000.0,29100000,12000000,-2400000.0,-1620000.0,0,1620000.0,-4020000.0,0.9958333333333333,-0.09305555555555556
43200000,0,0,0,43200000,360000,42840000,45420000.0,4320000.0,29100000,12000000,-2580000.0,-1620000.0,0,1620000.0,-4200000.0,0.9916666666666667,-0.09722222222222222
43200000,0,0,0,43200000,180000,43020000,45420000.0,4320000.0,29100000,12000000,-2400000.0,-1979999.9999999998,0,1979999.9999999998,-4380000.0,0.9958333333333333,-0.10138888888888889
43200000,0,0,0,43200000,360000,42840000,45420000.0,4320000.0,29100000,12000000,-2580000.0,-1979999.9999999998,0,1979999.9999999998,-4560000.0,0.9916666666666667,-0.10555555555555556
43200000,0,0,0,43200000,180000,43020000,45420000.0,4320000.0,29100000,12000000,-2400000.0,-1799999.9999999998,0,1799999.9999999998,-4200000.0,0.9958333333333333,-0.09722222222222222
43200000,0,0,0,43200000,360000,42840000,45420000.0,4320000.0,29100000,12000000,-2580000.0,-1799999.9999999998,0,1799999.9999999998,-4380000.0,0.9916666666666667,-0.10138888888888889
43200000,0,0,0,43200000,180000,43020000,41520000.0,4320000.0,25200000,12000000,1500000.0,-1620000.0,0,1620000.0,-120000.0,0.9958333333333333,-0.002777777777777778
43200000,0,0,0,43200000,360000,42840000,41520000.0,4320000.0,25200000,12000000,1320000.0,-1620000.0,0,1620000.0,-300000.0,0.9916666666666667,-0.006944444444444444
43200000,0,0,0,43200000,180000,43020000,41520000.0,4320000.0,25200000,12000000,1500000.0,-1979999.9999999998,0,1979999.9999999998,-479999.99999999977,0.9958333333333333,-0.011111111111111106
43200000,0,0,0,43200000,360000,42840000,41520000.0,4320000.0,25200000,12000000,1320000.0,-1979999.9999999998,0,1979999.9999999998,-659999.9999999998,0.9916666666666667,-0.015277777777777772
43200000,0,0,0,43200000,180000,43020000,41520000.0,4320000.0,25200000,12000000,1500000.0,-1799999.9999999998,0,1799999.9999999998,-299999.99999999977,0.9958333333333333,-0.006944444444444439
43200000,0,0,0,43200000,360000,42840000,41520000.0,4320000.0,25200000,12000000,1320000.0,-1799999.9999999998,0,1799999.9999999998,-479999.99999999977,0.9916666666666667,-0.011111111111111106
43200000,0,0,0,43200000,180000,43020000,43320000.0,4320000.0,27000000,12000000,-300000.0,-1620000.0,0,1620000.0,-1920000.0,0.9958333333333333,-0.044444444444444446
43200000,0,0,0,43200000,360000,42840000,43320000.0,4320000.0,27000000,12000000,-480000.0,-1620000.0,0,1620000.0,-2100000.0,0.9916666666666667,-0.04861111111111111
43200000,0,0,0,43200000,180000,43020000,43320000.0,4320000.0,27000000,12000000,-300000.0,-1979999.9999999998,0,1979999.9999999998,-2280000.0,0.9958333333333333,-0.05277777777777778
43200000,0,0,0,43200000,360000,42840000,43320000.0,4320000.0,27000000,12000000,-480000.0,-1979999.9999999998,0,1979999.9999999998,-2460000.0,0.9916666666666667,-0.05694444444444444
43200000,0,0,0,43200000,180000,43020000,43320000.0,4320000.0,27000000,12000000,-300000.0,-1799999.9999999998,0,1799999.9999999998,-2100000.0,0.9958333333333333,-0.04861111111111111
43200000,0,0,0,43200000,360000,42840000,43320000.0,4320000.0,27000000,12000000,-480000.0,-1799999.9999999998,0,1799999.9999999998,-2280000.0,0.9916666666666667,-0.05277777777777778
43200000,0,0,0,43200000,180000,43020000,42420000.0,4320000.0,26100000,12000000,600000.0,-1620000.0,0,1620000.0,-1020000.0,0.9958333333333333,-0.02361111111111111
43200000,0,0,0,43200000,360000,42840000,42420000.0,4320000.0,26100000,12000000,420000.0,-1620000.0,0,1620000.0,-1200000.0,0.9916666666666667,-0.027777777777777776
43200000,0,0,0,43200000,180000,43020000,42420000.0,4320000.0,26100000,12000000,600000.0,-1979999.9999999998,0,1979999.9999999998,-1379999.9999999998,0.9958333333333333,-0.03194444444444444
43200000,0,0,0,43200000,360000,42840000,42420000.0,4320000.0,26100000,12000000,420000.0,-1979999.9999999998,0,1979999.9999999998,-1559999.9999999998,0.9916666666666667,-0.03611111111111111
43200000,0,0,0,43200000,180000,43020000,42420000.0,4320000.0,26100000,12000000,600000.0,-1799999.9999999998,0,1799999.9999999998,-1199999.9999999998,0.9958333333333333,-0.027777777777777773
43200000,0,0,0,43200000,360000,42840000,42420000.0,4320000.0,26100000,12000000,420000.0,-1799999.9999999998,0,1799999.9999999998,-1379999.9999999998,0.9916666666666667,-0.03194444444444444
43200000,0,0,0,43200000,180000,43020000,40920000.0,4320000.0,22200000,14400000,2100000.0,-1620000.0,0,1620000.0,480000.0,0.9958333333333333,0.011111111111111112
43200000,0,0,0,43200000,360000,42840000,40920000.0,4320000.0,22200000,14400000,1920000.0,-1620000.0,0,1620000.0,300000.0,0.9916666666666667,0.006944444444444444
43200000,0,0,0,43200000,180000,43020000,40920000.0,4320000.0,22200000,14400000,2100000.0,-1979999.9999999998,0,1979999.9999999998,120000.00000000023,0.9958333333333333,0.002777777777777783
43200000,0,0,0,43200000,360000,42840000,40920000.0,4320000.0,22200000,14400000,1920000.0,-1979999.9999999998,0,1979999.9999999998,-59999.99999999977,0.9916666666666667,-0.0013888888888888835
43200000,0,0,0,43200000,180000,43020000,40920000.0,4320000.0,22200000,14400000,2100000.0,-1799999.9999999998,0,1799999.9999999998,300000.00000000023,0.9958333333333333,0.00694444444444445
43200000,0,0,0,43200000,360000,42840000,40920000.0,4320000.0,22200000,14400000,1920000.0,-1799999.9999999998,0,1799999.9999999998,120000.00000000023,0.9916666666666667,0.002777777777777783
43200000,0,0,0,43200000,180000,43020000,42720000.0,4320000.0,24000000,14400000,300000.0,-1620000.0,0,1620000.0,-1320000.0,0.9958333333333333,-0.030555555555555555
43200000,0,0,0,43200000,360000,42840000,42720000.0,4320000.0,24000000,14400000,120000.0,-1620000.0,0,1620000.0,-1500000.0,0.9916666666666667,-0.034722222222222224
43200000,0,0,0,43200000,180000,43020000,42720000.0,4320000.0,24000000,14400000,300000.0,-1979999.9999999998,0,1979999.9999999998,-1679999.9999999998,0.9958333333333333,-0.03888888888888888
43200000,0,0,0,43200000,360000,42840000,42720000.0,4320000.0,24000000,14400000,120000.0,-1979999.9999999998,0,1979999.9999999998,-1859999.9999999998,0.9916666666666667,-0.04305555555555555
43200000,0,0,0,43200000,180000,43020000,42720000.0,4320000.0,24000000,14400000,300000.0,-1799999.9999999998,0,1799999.9999999998,-1499999.9999999998,0.9958333333333333,-0.03472222222222222
43200000,0,0,0,43200000,360000,42840000,42720000.0,4320000.0,24000000,14400000,120000.0,-1799999.9999999998,0,1799999.9999999998,-1679999.9999999998,0.9916666666666667,-0.03888888888888888
43200000,0,0,0,43200000,180000,43020000,41820000.0,4320000.0,23100000,14400000,1200000.0,-1620000.0,0,1620000.0,-420000.0,0.9958333333333333,-0.009722222222222222
43200000,0,0,0,43200000,360000,42840000,41820000.0,4320000.0,23100000,14400000,1020000.0,-1620000.0,0,1620000.0,-600000.0,0.9916666666666667,-0.013888888888888888
43200000,0,0,0,43200000,180000,43020000,41820000.0,4320000.0,23100000,14400000,1200000.0,-1979999.9999999998,0,1979999.9999999998,-779999.9999999998,0.9958333333333333,-0.01805555555555555
43200000,0,0,0,43200000,360000,42840000,41820000.0,4320000.0,23100000,14400000,1020000.0,-1979999.9999999998,0,1979999.9999999998,-959999.9999999998,0.9916666666666667,-0.022222222222222216
43200000,0,0,0,43200000,180000,43020000,41820000.0,4320000.0,23100000,14400000,1200000.0,-1799999.9999999998,0,1799999.9999999998,-599999.9999999998,0.9958333333333333,-0.013888888888888883
43200000,0,0,0,43200000,360000,42840000,41820000.0,4320000.0,23100000,14400000,1020000.0,-1799999.9999999998,0,1799999.9999999998,-779999.9999999998,0.9916666666666667,-0.01805555555555555
43200000,0,0,0,43200000,180000,43020000,46920000.0,4320000.0,28200000,14400000,-3900000.0,-1620000.0,0,1620000.0,-5520000.0,0.9958333333333333,-0.12777777777777777
43200000,0,0,0,43200000,360000,42840000,46920000.0,4320000.0,28200000,14400000,-4080000.0,-1620000.0,0,1620000.0,-5700000.0,0.9916666666666667,-0.13194444444444445
43200000,0,0,0,43200000,180000,43020000,46920000.0,4320000.0,28200000,14400000,-3900000.0,-1979999.9999999998,0,1979999.9999999998,-5880000.0,0.9958333333333333,-0.1361111111111111
43200000,0,0,0,43200000,360000,42840000,46920000.0,4320000.0,28200000,14400000,-4080000.0,-1979999.9999999998,0,1979999.9999999998,-6060000.0,0.9916666666666667,-0.14027777777777778
43200000,0,0,0,43200000,180000,43020000,46920000.0,4320000.0,28200000,14400000,-3900000.0,-1799999.9999999998,0,1799999.9999999998,-5700000.0,0.9958333333333333,-0.13194444444444445
43200000,0,0,0,43200000,360000,42840000,46920000.0,4320000.0,28200000,14400000,-4080000.0,-1799999.9999999998,0,1799999.9999999998,-5880000.0,0.9916666666666667,-0.1361111111111111
43200000,0,0,0,43200000,180000,43020000,48720000.0,4320000.0,30000000,14400000,-5700000.0,-1620000.0,0,1620000.0,-7320000.0,0.9958333333333333,-0.16944444444444445
43200000,0,0,0,43200000,360000,42840000,48720000.0,4320000.0,30000000,14400000,-5880000.0,-1620000.0,0,1620000.0,-7500000.0,0.9916666666666667,-0.1736111111111111
43200000,0,0,0,43200000,180000,43020000,48720000.0,4320000.0,30000000,14400000,-5700000.0,-1979999.9999999998,0,1979999.9999999998,-7680000.0,0.9958333333333333,-0.17777777777777778
43200000,0,0,0,43200000,360000,42840000,48720000.0,4320000.0,30000000,14400000,-5880000.0,-1979999.9999999998,0,1979999.9999999998,-7860000.0,0.9916666666666667,-0.18194444444444444
43200000,0,0,0,43200000,180000,43020000,48720000.0,4320000.0,30000000,14400000,-5700000.0,-1799999.9999999998,0,1799999.9999999998,-7500000.0,0.9958333333333333,-0.1736111111111111
43200000,0,0,0,43200000,360000,42840000,48720000.0,4320000.0,30000000,14400000,-5880000.0,-1799999.9999999998,0,1799999.9999999998,-7680000.0,0.9916666666666667,-0.17777777777777778
43200000,0,0,0,43200000,180000,43020000,47820000.0,4320000.0,29100000,14400000,-4800000.0,-1620000.0,0,1620000.0,-6420000.0,0.9958333333333333,-0.1486111111111111
43200000,0,0,0,43200000,360000,42840000,47820000.0,4320000.0,29100000,14400000,-4980000.0,-1620000.0,0,1620000.0,-6600000.0,0.9916666666666667,-0.1527777777777778
43200000,0,0,0,43200000,180000,43020000,47820000.0,4320000.0,29100000,14400000,-4800000.0,-1979999.9999999998,0,1979999.9999999998,-6780000.0,0.9958333333333333,-0.15694444444444444
43200000,0,0,0,43200000,360000,42840000,47820000.0,4320000.0,29100000,14400000,-4980000.0,-1979999.9999999998,0,1979999.9999999998,-6960000.0,0.9916666666666667,-0.16111111111111112
43200000,0,0,0,43200000,180000,43020000,47820000.0,4320000.0,29100000,14400000,-4800000.0,-1799999.9999999998,0,1799999.9999999998,-6600000.0,0.9958333333333333,-0.1527777777777778
43200000,0,0,0,43200000,360000,42840000,47820000.0,4320000.0,29100000,14400000,-4980000.0,-1799999.9999999998,0,1799999.9999999998,-6780000.0,0.9916666666666667,-0.15694444444444444
43200000,0,0,0,43200000,180000,43020000,43920000.0,4320000.0,25200000,14400000,-900000.0,-1620000.0,0,1620000.0,-2520000.0,0.9958333333333333,-0.058333333333333334
43200000,0,0,0,43200000,360000,42840000,43920000.0,4320000.0,25200000,14400000,-1080000.0,-1620000.0,0,1620000.0,-2700000.0,0.9916666666666667,-0.0625
43200000,0,0,0,43200000,180000,43020000,43920000.0,4320000.0,25200000,14400000,-900000.0,-1979999.9999999998,0,1979999.9999999998,-2880000.0,0.9958333333333333,-0.06666666666666667
43200000,0,0,0,43200000,360000,42840000,43920000.0,4320000.0,25200000,14400000,-1080000.0,-1979999.9999999998,0,1979999.9999999998,-3060000.0,0.9916666666666667,-0.07083333333333333
43200000,0,0,0,43200000,180000,43020000,43920000.0,4320000.0,25200000,14400000,-900000.0,-1799999.9999999998,0,1799999.9999999998,-2700000.0,0.9958333333333333,-0.0625
43200000,0,0,0,43200000,360000,42840000,43920000.0,4320000.0,25200000,14400000,-1080000.0,-1799999.9999999998,0,1799999.9999999998,-2880000.0,0.9916666666666667,-0.06666666666666667
43200000,0,0,0,43200000,180000,43020000,45720000.0,4320000.0,27000000,14400000,-2700000.0,-1620000.0,0,1620000.0,-4320000.0,0.9958333333333333,-0.1
43200000,0,0,0,43200000,360000,42840000,45720000.0,4320000.0,27000000,14400000,-2880000.0,-1620000.0,0,1620000.0,-4500000.0,0.9916666666666667,-0.10416666666666667
43200000,0,0,0,43200000,180000,43020000,45720000.0,4320000.0,27000000,14400000,-2700000.0,-1979999.9999999998,0,1979999.9999999998,-4680000.0,0.9958333333333333,-0.10833333333333334
43200000,0,0,0,43200000,360000,42840000,45720000.0,4320000.0,27000000,14400000,-2880000.0,-1979999.9999999998,0,1979999.9999999998,-4860000.0,0.9916666666666667,-0.1125
43200000,0,0,0,43200000,180000,43020000,45720000.0,4320000.0,27000000,14400000,-2700000.0,-1799999.9999999998,0,1799999.9999999998,-4500000.0,0.9958333333333333,-0.10416666666666667
43200000,0,0,0,43200000,360000,42840000,45720000.0,4320000.0,27000000,14400000,-2880000.0,-1799999.9999999998,0,1799999.9999999998,-4680000.0,0.9916666666666667,-0.10833333333333334
43200000,0,0,0,43200000,180000,43020000,44820000.0,4320000.0,26100000,14400000,-1800000.0,-1620000.0,0,1620000.0,-3420000.0,0.9958333333333333,-0.07916666666666666
43200000,0,0,0,43200000,360000,42840000,44820000.0,4320000.0,26100000,14400000,-1980000.0,-1620000.0,0,1620000.0,-3600000.0,0.9916666666666667,-0.08333333333333333
43200000,0,0,0,43200000,180000,43020000,44820000.0,4320000.0,26100000,14400000,-1800000.0,-1979999.9999999998,0,1979999.9999999998,-3780000.0,0.9958333333333333,-0.0875
43200000,0,0,0,43200000,360000,42840000,44820000.0,4320000.0,26100000,14400000,-1980000.0,-1979999.9999999998,0,1979999.9999999998,-3960000.0,0.9916666666666667,-0.09166666666666666
43200000,0,0,0,43200000,180000,43020000,44820000.0,4320000.0,26100000,14400000,-1800000.0,-1799999.9999999998,0,1799999.9999999998,-3600000.0,0.9958333333333333,-0.08333333333333333
43200000,0,0,0,43200000,360000,42840000,44820000.0,4320000.0,26100000,14400000,-1980000.0,-1799999.9999999998,0,1799999.9999999998,-3780000.0,0.9916666666666667,-0.0875
57600000,0,0,0,57600000,240000,57360000,39960000.0,5760000.0,22200000,12000000,17400000.0,-2160000.0,0,2160000.0,15240000.0,0.9958333333333333,0.26458333333333334
57600000,0,0,0,57600000,480000,57120000,39960000.0,5760000.0,22200000,12000000,17160000.0,-2160000.0,0,2160000.0,15000000.0,0.9916666666666667,0.2604166666666667
57600000,0,0,0,57600000,240000,57360000,39960000.0,5760000.0,22200000,12000000,17400000.0,-2639999.9999999995,0,2639999.9999999995,14760000.0,0.9958333333333333,0.25625
57600000,0,0,0,57600000,480000,57120000,39960000.0,5760000.0,22200000,12000000,17160000.0,-2639999.9999999995,0,2639999.9999999995,14520000.0,0.9916666666666667,0.2520833333333333
57600000,0,0,0,57600000,240000,57360000,39960000.0,5760000.0,22200000,12000000,17400000.0,-2400000.0,0,2400000.0,15000000.0,0.9958333333333333,0.2604166666666667
57600000,0,0,0,57600000,480000,57120000,39960000.0,5760000.0,22200000,12000000,17160000.0,-2400000.0,0,2400000.0,14760000.0,0.9916666666666667,0.25625
57600000,0,0,0,57600000,240000,57360000,41760000.0,5760000.0,24000000,12000000,15600000.0,-2160000.0,0,2160000.0,13440000.0,0.9958333333333333,0.23333333333333334
57600000,0,0,0,57600000,480000,57120000,41760000.0,5760000.0,24000000,12000000,15360000.0,-2160000.0,0,2160000.0,13200000.0,0.9916666666666667,0.22916666666666666
57600000,0,0,0,57600000,240000,57360000,41760000.0,5760000.0,24000000,12000000,15600000.0,-2639999.9999999995,0,2639999.9999999995,12960000.0,0.9958333333333333,0.225
57600000,0,0,0,57600000,480000,57120000,41760000.0,5760000.0,24000000,12000000,15360000.0,-2639999.9999999995,0,2639999.9999999995,12720000.0,0.9916666666666667,0.22083333333333333
57600000,0,0,0,57600000,240000,57360000,41760000.0,5760000.0,24000000,12000000,15600000.0,-2400000.0,0,2400000.0,13200000.0,0.9958333333333333,0.22916666666666666
57600000,0,0,0,57600000,480000,57120000,41760000.0,5760000.0,24000000,12000000,15360000.0,-2400000.0,0,2400000.0,12960000.0,0.9916666666666667,0.225
57600000,0,0,0,57600000,240000,57360000,40860000.0,5760000.0,23100000,12000000,16500000.0,-2160000.0,0,2160000.0,14340000.0,0.9958333333333333,0.24895833333333334
57600000,0,0,0,57600000,480000,57120000,40860000.0,5760000.0,23100000,12000000,16260000.0,-2160000.0,0,2160000.0,14100000.0,0.9916666666666667,0.24479166666666666
57600000,0,0,0,57600000,240000,57360000,40860000.0,5760000.0,23100000,12000000,16500000.0,-2639999.9999999995,0,2639999.9999999995,13860000.0,0.9958333333333333,0.240625
57600000,0,0,0,57600000,480000,57120000,40860000.0,5760000.0,23100000,12000000,16260000.0,-2639999.9999999995,0,2639999.9999999995,13620000.0,0.9916666666666667,0.23645833333333333
57600000,0,0,0,57600000,240000,57360000,40860000.0,5760000.0,23100000,12000000,16500000.0,-2400000.0,0,2400000.0,14100000.0,0.9958333333333333,0.24479166666666666
57600000,0,0,0,57600000,480000,57120000,40860000.0,5760000.0,23100000,12000000,16260000.0,-2400000.0,0,2400000.0,13860000.0,0.9916666666666667,0.240625
57600000,0,0,0,57600000,240000,57360000,45960000.0,5760000.0,28200000,12000000,11400000.0,-2160000.0,0,2160000.0,9240000.0,0.9958333333333333,0.16041666666666668
57600000,0,0,0,57600000,480000,57120000,45960000.0,5760000.0,28200000,12000000,11160000.0,-2160000.0,0,2160000.0,9000000.0,0.9916666666666667,0.15625
57600000,0,0,0,57600000,240000,57360000,45960000.0,5760000.0,28200000,12000000,11400000.0,-2639999.9999999995,0,2639999.9999999995,8760000.0,0.9958333333333333,0.15208333333333332
57600000,0,0,0,57600000,480000,57120000,45960000.0,5760000.0,28200000,12000000,11160000.0,-2639999.9999999995,0,2639999.9999999995,8520000.0,0.9916666666666667,0.14791666666666667
57600000,0,0,0,57600000,240000,57360000,45960000.0,5760000.0,28200000,12000000,11400000.0,-2400000.0,0,2400000.0,9000000.0,0.9958333333333333,0.15625
57600000,0,0,0,57600000,480000,57120000,45960000.0,5760000.0,28200000,12000000,11160000.0,-2400000.0,0,2400000.0,8760000.0,0.9916666666666667,0.15208333333333332
57600000,0,0,0,57600000,240000,57360000,47760000.0,5760000.0,30000000,12000000,9600000.0,-2160000.0,0,2160000.0,7440000.0,0.9958333333333333,0.12916666666666668
57600000,0,0,0,57600000,480000,57120000,47760000.0,5760000.0,30000000,12000000,9360000.0,-2160000.0,0,2160000.0,7200000.0,0.9916666666666667,0.125
57600000,0,0,0,57600000,240000,57360000,47760000.0,5760000.0,30000000,12000000,9600000.0,-2639999.9999999995,0,2639999.9999999995,6960000.0,0.9958333333333333,0.12083333333333333
57600000,0,0,0,57600000,480000,57120000,47760000.0,5760000.0,30000000,12000000,9360000.0,-2639999.9999999995,0,2639999.9999999995,6720000.0,0.9916666666666667,0.11666666666666667
57600000,0,0,0,57600000,240000,57360000,47760000.0,5760000.0,30000000,12000000,9600000.0,-2400000.0,0,2400000.0,7200000.0,0.9958333333333333,0.125
57600000,0,0,0,57600000,480000,57120000,47760000.0,5760000.0,30000000,12000000,9360000.0,-2400000.0,0,2400000.0,6960000.0,0.9916666666666667,0.12083333333333333
57600000,0,0,0,57600000,240000,57360000,46860000.0,5760000.0,29100000,12000000,10500000.0,-2160000.0,0,2160000.0,8340000.0,0.9958333333333333,0.14479166666666668
57600000,0,0,0,57600000,480000,57120000,46860000.0,5760000.0,29100000,12000000,10260000.0,-2160000.0,0,2160000.0,8100000.0,0.9916666666666667,0.140625
57600000,0,0,0,57600000,240000,57360000,46860000.0,5760000.0,29100000,12000000,10500000.0,-2639999.9999999995,0,2639999.9999999995,7860000.0,0.9958333333333333,0.13645833333333332
57600000,0,0,0,57600000,480000,57120000,46860000.0,5760000.0,29100000,12000000,10260000.0,-2639999.9999999995,0,2639999.9999999995,7620000.0,0.9916666666666667,0.13229166666666667
57600000,0,0,0,57600000,240000,57360000,46860000.0,5760000.0,29100000,12000000,10500000.0,-2400000.0,0,2400000.0,8100000.0,0.9958333333333333,0.140625
